Day,Month,Year,HRUID,GIS_ID,HRU,Area(km2),lateral_flow(m3),surface_runoff(m3),ET(m3)
14,6,1997,5,5,hru05           ,.209E+04,61.2,2.05,.440E+07
14,6,1997,6,6,hru06           ,536.,.00,.535,.950E+06
14,6,1997,7,7,hru07           ,619.,.00,.619,.00
14,6,1997,8,8,hru08           ,615.,12.0,.603,.129E+07
14,6,1997,9,9,hru09           ,.143E+04,65.9,1.40,.267E+07
14,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
14,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
14,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
14,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
15,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
15,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
15,6,1997,3,3,hru03           ,968.,.00,.968,.00
15,6,1997,4,4,hru04           ,905.,.00,.905,.00
15,6,1997,5,5,hru05           ,.209E+04,43.1,2.05,.425E+07
15,6,1997,6,6,hru06           ,536.,.00,.535,.963E+06
15,6,1997,7,7,hru07           ,619.,.00,.619,.00
15,6,1997,8,8,hru08           ,615.,8.45,.603,.125E+07
15,6,1997,9,9,hru09           ,.143E+04,46.5,1.40,.271E+07
15,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
15,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
15,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
15,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
16,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
16,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
16,6,1997,3,3,hru03           ,968.,.00,.968,.00
16,6,1997,4,4,hru04           ,905.,.00,.905,.00
16,6,1997,5,5,hru05           ,.209E+04,30.4,2.05,.468E+07
16,6,1997,6,6,hru06           ,536.,.00,.535,.101E+07
16,6,1997,7,7,hru07           ,619.,.00,.619,.00
16,6,1997,8,8,hru08           ,615.,5.96,.603,.137E+07
16,6,1997,9,9,hru09           ,.143E+04,32.7,1.40,.284E+07
16,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
16,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
16,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
16,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
17,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
17,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
17,6,1997,3,3,hru03           ,968.,.00,.968,.00
17,6,1997,4,4,hru04           ,905.,.00,.905,.00
17,6,1997,5,5,hru05           ,.209E+04,21.4,2.05,.474E+07
17,6,1997,6,6,hru06           ,536.,.00,.535,.105E+07
17,6,1997,7,7,hru07           ,619.,.00,.619,.00
17,6,1997,8,8,hru08           ,615.,4.20,.603,.139E+07
17,6,1997,9,9,hru09           ,.143E+04,23.1,1.40,.296E+07
17,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
17,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
17,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
17,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
18,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
18,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
18,6,1997,3,3,hru03           ,968.,.00,.968,.00
18,6,1997,4,4,hru04           ,905.,.00,.905,.00
18,6,1997,5,5,hru05           ,.209E+04,15.1,2.05,.484E+07
18,6,1997,6,6,hru06           ,536.,.00,.535,.103E+07
18,6,1997,7,7,hru07           ,619.,.00,.619,.00
18,6,1997,8,8,hru08           ,615.,2.96,.603,.142E+07
18,6,1997,9,9,hru09           ,.143E+04,16.3,1.40,.291E+07
18,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
18,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
18,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
18,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
19,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
19,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
19,6,1997,3,3,hru03           ,968.,.00,.968,.00
19,6,1997,4,4,hru04           ,905.,.00,.905,.00
19,6,1997,5,5,hru05           ,.209E+04,10.7,2.05,.417E+07
19,6,1997,6,6,hru06           ,536.,.00,.535,.865E+06
19,6,1997,7,7,hru07           ,619.,.00,.619,.00
19,6,1997,8,8,hru08           ,615.,2.09,.603,.122E+07
19,6,1997,9,9,hru09           ,.143E+04,11.5,1.40,.243E+07
19,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
19,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
19,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
19,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
20,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
20,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
20,6,1997,3,3,hru03           ,968.,.00,.968,.00
20,6,1997,4,4,hru04           ,905.,.00,.905,.00
20,6,1997,5,5,hru05           ,.209E+04,7.51,2.05,.370E+07
20,6,1997,6,6,hru06           ,536.,.00,.535,.781E+06
20,6,1997,7,7,hru07           ,619.,.00,.619,.00
20,6,1997,8,8,hru08           ,615.,1.47,.603,.109E+07
20,6,1997,9,9,hru09           ,.143E+04,8.09,1.40,.219E+07
20,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
20,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
20,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
20,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
21,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
21,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
21,6,1997,3,3,hru03           ,968.,.00,.968,.00
21,6,1997,4,4,hru04           ,905.,.00,.905,.00
21,6,1997,5,5,hru05           ,.209E+04,5.30,2.05,.329E+07
21,6,1997,6,6,hru06           ,536.,.00,.535,.707E+06
21,6,1997,7,7,hru07           ,619.,.00,.619,.00
21,6,1997,8,8,hru08           ,615.,1.04,.603,.964E+06
21,6,1997,9,9,hru09           ,.143E+04,5.70,1.40,.198E+07
21,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
21,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
21,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
21,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
22,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
22,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
22,6,1997,3,3,hru03           ,968.,.00,.968,.00
22,6,1997,4,4,hru04           ,905.,.00,.905,.00
22,6,1997,5,5,hru05           ,.209E+04,3.73,2.05,.354E+07
22,6,1997,6,6,hru06           ,536.,.00,.535,.790E+06
22,6,1997,7,7,hru07           ,619.,.00,.619,.00
22,6,1997,8,8,hru08           ,615.,.732,.603,.104E+07
22,6,1997,9,9,hru09           ,.143E+04,4.02,1.40,.222E+07
22,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
22,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
22,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
22,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
23,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
23,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
23,6,1997,3,3,hru03           ,968.,.00,.968,.00
23,6,1997,4,4,hru04           ,905.,.00,.905,.00
23,6,1997,5,5,hru05           ,.209E+04,2.63,2.05,.371E+07
23,6,1997,6,6,hru06           ,536.,.00,.535,.804E+06
23,6,1997,7,7,hru07           ,619.,.00,.619,.00
23,6,1997,8,8,hru08           ,615.,.00,.603,.109E+07
23,6,1997,9,9,hru09           ,.143E+04,2.83,1.40,.226E+07
23,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
23,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
23,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
23,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
24,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
24,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
24,6,1997,3,3,hru03           ,968.,.00,.968,.00
24,6,1997,4,4,hru04           ,905.,.00,.905,.00
24,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.426E+07
24,6,1997,6,6,hru06           ,536.,.00,.535,.923E+06
24,6,1997,7,7,hru07           ,619.,.00,.619,.00
24,6,1997,8,8,hru08           ,615.,.00,.603,.125E+07
24,6,1997,9,9,hru09           ,.143E+04,2.00,1.40,.259E+07
24,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
24,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
24,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
24,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
25,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
25,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
25,6,1997,3,3,hru03           ,968.,.00,.968,.00
25,6,1997,4,4,hru04           ,905.,.00,.905,.00
25,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.435E+07
25,6,1997,6,6,hru06           ,536.,.00,.535,.946E+06
25,6,1997,7,7,hru07           ,619.,.00,.619,.00
25,6,1997,8,8,hru08           ,615.,.00,.603,.128E+07
25,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.266E+07
25,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
25,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
25,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
25,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
26,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
26,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
26,6,1997,3,3,hru03           ,968.,.00,.968,.00
26,6,1997,4,4,hru04           ,905.,.00,.905,.00
26,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.417E+07
26,6,1997,6,6,hru06           ,536.,.00,.535,.939E+06
26,6,1997,7,7,hru07           ,619.,.00,.619,.00
26,6,1997,8,8,hru08           ,615.,.00,.603,.122E+07
26,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.264E+07
26,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
26,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
26,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
26,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
27,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
27,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
27,6,1997,3,3,hru03           ,968.,.00,.968,.00
27,6,1997,4,4,hru04           ,905.,.00,.905,.00
27,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.417E+07
27,6,1997,6,6,hru06           ,536.,.00,.535,.950E+06
27,6,1997,7,7,hru07           ,619.,.00,.619,.00
27,6,1997,8,8,hru08           ,615.,.00,.603,.122E+07
27,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.267E+07
27,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
27,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
27,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
27,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
28,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
28,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
28,6,1997,3,3,hru03           ,968.,.00,.968,.00
28,6,1997,4,4,hru04           ,905.,.00,.905,.00
28,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.426E+07
28,6,1997,6,6,hru06           ,536.,.00,.535,.941E+06
28,6,1997,7,7,hru07           ,619.,.00,.619,.00
28,6,1997,8,8,hru08           ,615.,.00,.603,.125E+07
28,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.264E+07
28,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
28,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
28,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
28,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
29,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
29,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
29,6,1997,3,3,hru03           ,968.,.00,.968,.00
29,6,1997,4,4,hru04           ,905.,.00,.905,.00
29,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.530E+07
29,6,1997,6,6,hru06           ,536.,.00,.535,.928E+06
29,6,1997,7,7,hru07           ,619.,.00,.619,.00
29,6,1997,8,8,hru08           ,615.,.00,.603,.156E+07
29,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.322E+07
29,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
29,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
29,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
29,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
30,6,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
30,6,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
30,6,1997,3,3,hru03           ,968.,.00,.968,.00
30,6,1997,4,4,hru04           ,905.,.00,.905,.00
30,6,1997,5,5,hru05           ,.209E+04,.00,2.05,.523E+07
30,6,1997,6,6,hru06           ,536.,.00,.535,1.63
30,6,1997,7,7,hru07           ,619.,.00,.619,.00
30,6,1997,8,8,hru08           ,615.,.00,.603,.154E+07
30,6,1997,9,9,hru09           ,.143E+04,.00,1.40,.312E+07
30,6,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
30,6,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
30,6,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
30,6,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
1,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
1,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
1,7,1997,3,3,hru03           ,968.,.00,.968,.00
1,7,1997,4,4,hru04           ,905.,.00,.905,.00
1,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.392E+07
1,7,1997,6,6,hru06           ,536.,.00,.535,1.63
1,7,1997,7,7,hru07           ,619.,.00,.619,.00
1,7,1997,8,8,hru08           ,615.,.00,.603,.115E+07
1,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.228E+07
1,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
1,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
1,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
1,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
2,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
2,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
2,7,1997,3,3,hru03           ,968.,.00,.968,.00
2,7,1997,4,4,hru04           ,905.,.00,.905,.00
2,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.344E+07
2,7,1997,6,6,hru06           ,536.,.00,.535,1.63
2,7,1997,7,7,hru07           ,619.,.00,.619,.00
2,7,1997,8,8,hru08           ,615.,.00,.603,.101E+07
2,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.212E+07
2,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
2,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
2,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
2,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
3,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
3,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
3,7,1997,3,3,hru03           ,968.,.00,.968,.00
3,7,1997,4,4,hru04           ,905.,.00,.905,.00
3,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.389E+07
3,7,1997,6,6,hru06           ,536.,.00,.535,1.63
3,7,1997,7,7,hru07           ,619.,.00,.619,.00
3,7,1997,8,8,hru08           ,615.,.00,.603,.114E+07
3,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.238E+07
3,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
3,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
3,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
3,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
4,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
4,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
4,7,1997,3,3,hru03           ,968.,.00,.968,.00
4,7,1997,4,4,hru04           ,905.,.00,.905,.00
4,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.374E+07
4,7,1997,6,6,hru06           ,536.,.00,.535,1.63
4,7,1997,7,7,hru07           ,619.,.00,.619,.00
4,7,1997,8,8,hru08           ,615.,.00,.603,.110E+07
4,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.223E+07
4,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
4,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
4,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
4,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
5,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
5,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
5,7,1997,3,3,hru03           ,968.,.00,.968,.00
5,7,1997,4,4,hru04           ,905.,.00,.905,.00
5,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.430E+07
5,7,1997,6,6,hru06           ,536.,.00,.535,1.63
5,7,1997,7,7,hru07           ,619.,.00,.619,.00
5,7,1997,8,8,hru08           ,615.,.00,.603,.126E+07
5,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.253E+07
5,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
5,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
5,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
5,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
6,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.448E+04
6,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
6,7,1997,3,3,hru03           ,968.,.00,.968,.00
6,7,1997,4,4,hru04           ,905.,.00,.905,.00
6,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.221E+07
6,7,1997,6,6,hru06           ,536.,.00,.535,1.63
6,7,1997,7,7,hru07           ,619.,.00,.619,.00
6,7,1997,8,8,hru08           ,615.,.00,.603,.644E+06
6,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.157E+07
6,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
6,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
6,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
6,7,1997,13,13,hru13           ,.394E+04,.00,3.91,11.8
7,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.124E+05
7,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
7,7,1997,3,3,hru03           ,968.,.00,.968,.00
7,7,1997,4,4,hru04           ,905.,.00,.905,.00
7,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.270E+07
7,7,1997,6,6,hru06           ,536.,.00,.535,1.63
7,7,1997,7,7,hru07           ,619.,.00,.619,.00
7,7,1997,8,8,hru08           ,615.,.00,.603,.791E+06
7,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.172E+07
7,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
7,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
7,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
7,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
8,7,1997,1,1,hru01           ,5.40,.00,.540E-02,311.
8,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
8,7,1997,3,3,hru03           ,968.,.00,.968,.00
8,7,1997,4,4,hru04           ,905.,.00,.905,.00
8,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.323E+07
8,7,1997,6,6,hru06           ,536.,.00,.535,1.63
8,7,1997,7,7,hru07           ,619.,.00,.619,.00
8,7,1997,8,8,hru08           ,615.,.00,.603,.946E+06
8,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.201E+07
8,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
8,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
8,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
8,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
9,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
9,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
9,7,1997,3,3,hru03           ,968.,.00,.968,.00
9,7,1997,4,4,hru04           ,905.,.00,.905,.00
9,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.330E+07
9,7,1997,6,6,hru06           ,536.,.00,.535,1.63
9,7,1997,7,7,hru07           ,619.,.00,.619,.00
9,7,1997,8,8,hru08           ,615.,.00,.603,.965E+06
9,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.204E+07
9,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
9,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
9,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
9,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
10,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
10,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
10,7,1997,3,3,hru03           ,968.,.00,.968,.00
10,7,1997,4,4,hru04           ,905.,.00,.905,.00
10,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.352E+07
10,7,1997,6,6,hru06           ,536.,.00,.535,1.63
10,7,1997,7,7,hru07           ,619.,.00,.619,.00
10,7,1997,8,8,hru08           ,615.,.00,.603,.103E+07
10,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.213E+07
10,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
10,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
10,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
10,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
11,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
11,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
11,7,1997,3,3,hru03           ,968.,.00,.968,.00
11,7,1997,4,4,hru04           ,905.,.00,.905,.00
11,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.326E+07
11,7,1997,6,6,hru06           ,536.,.00,.535,1.63
11,7,1997,7,7,hru07           ,619.,.00,.619,.00
11,7,1997,8,8,hru08           ,615.,.00,.603,.953E+06
11,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.199E+07
11,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
11,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
11,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
11,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
12,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
12,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
12,7,1997,3,3,hru03           ,968.,.00,.968,.00
12,7,1997,4,4,hru04           ,905.,.00,.905,.00
12,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.339E+07
12,7,1997,6,6,hru06           ,536.,.00,.535,1.63
12,7,1997,7,7,hru07           ,619.,.00,.619,.00
12,7,1997,8,8,hru08           ,615.,.00,.603,.991E+06
12,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.206E+07
12,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
12,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
12,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
12,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
13,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.475E+04
13,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
13,7,1997,3,3,hru03           ,968.,.00,.968,.00
13,7,1997,4,4,hru04           ,905.,.00,.905,.00
13,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.261E+07
13,7,1997,6,6,hru06           ,536.,.00,.535,1.63
13,7,1997,7,7,hru07           ,619.,.00,.619,.00
13,7,1997,8,8,hru08           ,615.,.00,.603,.253E+06
13,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.183E+07
13,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
13,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
13,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
13,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
14,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.107E+05
14,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
14,7,1997,3,3,hru03           ,968.,.00,.968,.00
14,7,1997,4,4,hru04           ,905.,.00,.905,.00
14,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.276E+07
14,7,1997,6,6,hru06           ,536.,.00,.535,1.63
14,7,1997,7,7,hru07           ,619.,.00,.619,.00
14,7,1997,8,8,hru08           ,615.,.00,.603,1.87
14,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.175E+07
14,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
14,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
14,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
14,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
15,7,1997,1,1,hru01           ,5.40,.00,.540E-02,153.
15,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
15,7,1997,3,3,hru03           ,968.,.00,.968,.00
15,7,1997,4,4,hru04           ,905.,.00,.905,.00
15,7,1997,5,5,hru05           ,.209E+04,.00,2.05,.144E+07
15,7,1997,6,6,hru06           ,536.,.00,.535,1.63
15,7,1997,7,7,hru07           ,619.,.00,.619,.00
15,7,1997,8,8,hru08           ,615.,.00,.603,1.87
15,7,1997,9,9,hru09           ,.143E+04,.00,1.40,.195E+07
15,7,1997,10,10,hru10           ,3.58,.00,.358E-02,.102E-01
15,7,1997,11,11,hru11           ,9.78,.00,.942E-02,.280E-01
15,7,1997,12,12,hru12           ,2.12,.00,.210E-02,.606E-02
15,7,1997,13,13,hru13           ,.394E+04,.00,3.91,12.0
16,7,1997,1,1,hru01           ,5.40,.00,.540E-02,.155E-01
16,7,1997,2,2,hru02           ,3.43,.00,.343E-02,.982E-02
16,7,1997,3,3,hru03           ,968.,.00,.968,.00
