Day,Month,Year,HRUID,GIS_ID,HRU,Area(km2),lateral_flow(m3),surface_runoff(m3),ET(m3)
30,9,1999,5,5,hru05           ,.209E+04,.00,61.6,.912E+07
30,9,1999,6,6,hru06           ,536.,.00,16.0,48.2
30,9,1999,7,7,hru07           ,619.,.00,18.6,.223E+07
30,9,1999,8,8,hru08           ,615.,.00,18.1,.268E+07
30,9,1999,9,9,hru09           ,.143E+04,.00,41.9,.460E+07
30,9,1999,10,10,hru10           ,3.58,.00,.107,.159E+05
30,9,1999,11,11,hru11           ,9.78,.00,.283,.435E+05
30,9,1999,12,12,hru12           ,2.12,.00,.631E-01,.943E+04
30,9,1999,13,13,hru13           ,.394E+04,.00,117.,357.
31,10,1999,1,1,hru01           ,5.40,.00,.167,.214E+06
31,10,1999,2,2,hru02           ,3.43,.00,.106,.126E+06
31,10,1999,3,3,hru03           ,968.,.00,30.0,.394E+08
31,10,1999,4,4,hru04           ,905.,.00,28.0,.320E+08
31,10,1999,5,5,hru05           ,.209E+04,.00,63.7,.548E+08
31,10,1999,6,6,hru06           ,536.,.00,16.6,.116E+08
31,10,1999,7,7,hru07           ,619.,.00,19.2,.274E+08
31,10,1999,8,8,hru08           ,615.,.00,18.7,.161E+08
31,10,1999,9,9,hru09           ,.143E+04,.00,43.3,.376E+08
31,10,1999,10,10,hru10           ,3.58,.00,.111,.118E+06
31,10,1999,11,11,hru11           ,9.78,.00,.292,.321E+06
31,10,1999,12,12,hru12           ,2.12,.00,.652E-01,.696E+05
31,10,1999,13,13,hru13           ,.394E+04,.00,121.,.130E+09
30,11,1999,1,1,hru01           ,5.40,.00,.177E+04,.517E+06
30,11,1999,2,2,hru02           ,3.43,.00,.103,.352E+06
30,11,1999,3,3,hru03           ,968.,.00,29.0,.862E+08
30,11,1999,4,4,hru04           ,905.,.00,27.1,.764E+08
30,11,1999,5,5,hru05           ,.209E+04,.364E+06,61.6,.147E+09
30,11,1999,6,6,hru06           ,536.,.169E+06,16.0,.325E+08
30,11,1999,7,7,hru07           ,619.,.651E+04,.788E+05,.654E+08
30,11,1999,8,8,hru08           ,615.,.120E+06,18.1,.431E+08
30,11,1999,9,9,hru09           ,.143E+04,.00,41.9,.101E+09
30,11,1999,10,10,hru10           ,3.58,43.8,.107,.381E+06
30,11,1999,11,11,hru11           ,9.78,.00,.283,.103E+07
30,11,1999,12,12,hru12           ,2.12,50.0,.631E-01,.227E+06
30,11,1999,13,13,hru13           ,.394E+04,.101E+07,117.,.439E+09
31,12,1999,1,1,hru01           ,5.40,26.6,.870E+04,.442E+06
31,12,1999,2,2,hru02           ,3.43,146.,620.,.340E+06
31,12,1999,3,3,hru03           ,968.,.884E+05,.220E+06,.116E+09
31,12,1999,4,4,hru04           ,905.,.325E+05,.209E+07,.102E+09
31,12,1999,5,5,hru05           ,.209E+04,.931E+06,63.7,.192E+09
31,12,1999,6,6,hru06           ,536.,.104E+07,16.6,.488E+08
31,12,1999,7,7,hru07           ,619.,.227E+05,.349E+06,.852E+08
31,12,1999,8,8,hru08           ,615.,.306E+06,18.7,.562E+08
31,12,1999,9,9,hru09           ,.143E+04,.669E+06,43.3,.125E+09
31,12,1999,10,10,hru10           ,3.58,6.12,.111,.275E+06
31,12,1999,11,11,hru11           ,9.78,.00,.292,.759E+06
31,12,1999,12,12,hru12           ,2.12,6.75,.652E-01,.162E+06
31,12,1999,13,13,hru13           ,.394E+04,.471E+06,121.,.320E+09
